12041,16276,16509,203758,24516,8075
228.0,64.0,338.0,9.0,14.0,59.0
0.0,76.0,898.0,10.0,19.0,55.0
0.0,76.0,961.0,10.0,19.0,15.0
0.0,53.0,333.0,8.0,0.0,42.0
0.0,69.0,557.0,10.0,14.0,1.0
0.0,70.0,836.0,9.0,15.0,4.0
