timestamp,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped
1771120729,4635886598298,22042750075376,46990635456,329237284729,68,0
1771120759,4635901382468,22042770529473,46990858776,329237594547,68,0
1771120789,4635915356545,22042789658770,46991069796,329237884284,68,0
1771120819,4635930059034,22042809455080,46991291856,329238184129,68,0
1771120849,4635945299984,22042829904462,46991522030,329238493839,68,0
1771120879,4635959951070,22042849034212,46991743232,329238783581,68,0
1771120909,4635975432778,22042868832988,46991977020,329239083471,68,0
1771120939,4635990933919,22042888646606,46992211071,329239383573,68,0
1771120969,4636006582468,22042908445672,46992447402,329239683468,68,0
1771120999,4636022201554,22042928248612,46992683282,329239983421,68,0
1771121029,4636038311394,22042948049117,46992926561,329240283328,68,0
1771121059,4636323615587,22043225625948,46997671460,329244398620,68,0
1771121090,4636745860822,22043806244891,47004694791,329250091948,68,0
1771121120,4636797476005,22043926604219,47005554402,329251097172,68,0
1771121150,4636798157614,22043932479215,47005565143,329251165259,68,0
1771121180,4636798378575,22043932539885,47005568232,329251165886,68,0
1771121210,4636798425790,22043932557299,47005568493,329251166048,68,0
1771121240,4636798485078,22043932573455,47005568857,329251166190,68,0
1771121270,4636798524214,22043932588569,47005569028,329251166318,68,0
1771121300,4636798564336,22043932603061,47005569180,329251166442,68,0
1771121330,4636798601989,22043932618131,47005569316,329251166567,68,0
1771121360,4636799979546,22044269323112,47005587633,329251408658,68,0
1771121390,4636809837404,22044288440996,47005736236,329251698221,68,0
1771121420,4636823067570,22044308884574,47005935910,329252007868,68,0
1771121450,4636837685583,22044328675501,47006156534,329252307596,68,0
1771121480,4636852446687,22044348465212,47006379550,329252607335,68,0
1771121510,4636866413684,22044367601724,47006590478,329252907173,68,0
1771121540,4636881603397,22044388059645,47006819915,329253207061,68,0
1771121570,4636896219542,22044407841697,47007040673,329253506697,68,0
1771121600,4636910693598,22044426981560,47007259325,329253796604,68,0
1771121630,4636925853633,22044447424210,47007488233,329254106239,68,0
1771121660,4636940885730,22044467223016,47007715331,329254406129,68,0
1771121690,4636955034635,22044486355144,47007929008,329254695915,68,0
1771121720,4636970477698,22044506811538,47008162155,329255005754,68,0
1771121750,4636976931366,22044625410630,47008259420,329256975769,68,0
1771121780,4636977469175,22044718593969,47008267182,329258528701,68,0
1771121810,4636977512410,22044718608150,47008267422,329258528821,68,0
1771121840,4636977548068,22044718621702,47008267548,329258528936,68,0
1771121870,4636977593302,22044718637133,47008267728,329258529068,68,0
1771121900,4636977633474,22044718652275,47008267862,329258529197,68,0
1771121930,4636977674738,22044718667683,47008268021,329258529329,68,0
1771121960,4636977713289,22044718681377,47008268192,329258529445,68,0
1771121990,4636977751209,22044718695773,47008268349,329258529567,68,0
1771122020,4636977794927,22044718714058,47008268533,329258529732,68,0
1771122050,4636979091175,22045055287224,47008285499,329258765748,68,0
1771122080,4636990415292,22045074465662,47008456341,329259056222,68,0
1771122110,4637004830412,22045094248621,47008673981,329259355866,68,0
1771122140,4637018662727,22045114030283,47008882879,329259655497,68,0
1771122170,4637028922676,22045133814486,47009037951,329259955141,68,0
1771122200,4637038713606,22045153598787,47009185866,329260254801,68,0
1771122230,4637051413453,22045173381141,47009377553,329260554440,68,0
1771122260,4637065036347,22045193162985,47009583218,329260854074,68,0
1771122290,4637079553680,22045212962897,47009802436,329261153976,68,0
1771122320,4637094399802,22045232750563,47010026500,329261453672,68,0
1771122350,4637109256042,22045252571181,47010250703,329261753804,68,0
1771122380,4637123747225,22045272361974,47010469466,329262053552,68,0
1771122410,4637135033178,22045292144012,47010640047,329262353188,68,0
1771122440,4637363640528,22045534570730,47014445830,329265696761,68,0
1771122470,4637816852639,22046178859997,47021998456,329272206974,68,0
1771122500,4637975745446,22046560609649,47024646172,329275341233,68,0
1771122530,4637985785811,22046633205943,47024812994,329275961624,68,0
1771122561,4637985946813,22046633486519,47024815139,329275964204,68,0
1771122591,4637985998085,22046633518299,47024815515,329275964611,68,0
1771122621,4637986043931,22046633536429,47024815747,329275964778,68,0
1771122651,4637986109022,22046633577302,47024816219,329275965210,68,0
1771122681,4637986152921,22046633594775,47024816408,329275965366,68,0
1771122711,4637986188250,22046633608216,47024816536,329275965480,68,0
1771122741,4637987444748,22046980619998,47024833161,329276206776,68,0
1771122771,4637997691668,22046999000617,47024988071,329276485175,68,0
1771122801,4638007227227,22047018797686,47025132526,329276785026,68,0
1771122831,4638016560335,22047037925970,47025273851,329277074751,68,0
1771122861,4638026095506,22047058375865,47025418513,329277384502,68,0
1771122891,4638035272328,22047078171177,47025557789,329277684336,68,0
1771122921,4638044462906,22047097293920,47025697082,329277973970,68,0
1771122951,4638055409571,22047117783457,47025862627,329278284230,68,0
1771122981,4638066144424,22047137585444,47026025041,329278584156,68,0
1771123011,4638079709644,22047156712812,47026230192,329278873873,68,0
1771123041,4638094573366,22047177171961,47026455106,329279183760,68,0
1771123071,4638107680460,22047196966195,47026653356,329279483583,68,0
1771123101,4638120395818,22047216106287,47026845648,329279773492,68,0
1771123131,4638348051265,22047498028793,47030627684,329282798638,68,0
1771123161,4638854530184,22048205854772,47039068307,329289345090,68,0
1771123191,4638949208038,22048404574152,47040645772,329291016742,68,0
1771123221,4638949562369,22048408479797,47040651166,329291072896,68,0
1771123251,4638949640235,22048408510652,47040651876,329291073209,68,0
1771123281,4638949689050,22048408528359,47040652149,329291073368,68,0
1771123311,4638949729113,22048408543162,47040652290,329291073495,68,0
1771123341,4638949770343,22048408557439,47040652446,329291073614,68,0
1771123371,4638949807756,22048408571876,47040652595,329291073740,68,0
1771123401,4638949845476,22048408586112,47040652749,329291073861,68,0
1771123431,4638950867240,22048743867302,47040666545,329291305939,68,0
1771123461,4638960986020,22048760604920,47040819108,329291559447,68,0
1771123491,4638976154521,22048780405060,47041048233,329291859346,68,0
1771123521,4638992083344,22048800869376,47041288869,329292169302,68,0
1771123551,4639007085574,22048820037060,47041515496,329292459575,68,0
1771123581,4639022581803,22048839844459,47041749565,329292759577,68,0
1771123611,4639038550309,22048860315641,47041990814,329293069651,68,0
1771123641,4639053373743,22048879455184,47042214792,329293359555,68,0
1771123671,4639068721820,22048899254818,47042446714,329293659452,68,0
1771123701,4639084538850,22048919722178,47042685687,329293969465,68,0
1771123731,4639099331359,22048938866304,47042909241,329294259439,68,0
1771123761,4639114744165,22048958670210,47043142113,329294559399,68,0
1771123791,4639130649304,22048979130201,47043382377,329294869295,68,0
1771123821,4639318661550,22049206357441,47046503096,329297493059,68,0
1771123851,4639834196807,22049899701070,47055094588,329303824707,68,0
1771123881,4639946041106,22050118745390,47056958131,329305765289,68,0
1771123911,4639947786131,22050123028371,47056986647,329305825663,68,0
1771123941,4639947872169,22050123048793,47056987499,329305825866,68,0
1771123971,4639947912269,22050123063045,47056987691,329305825989,68,0
1771124001,4639947950909,22050123078217,47056987860,329305826123,68,0
1771124031,4639947989464,22050123093371,47056988027,329305826257,68,0
1771124062,4639948036936,22050123113057,47056988237,329305826415,68,0
1771124092,4639948078039,22050123128116,47056988415,329305826545,68,0
1771124122,4639949129754,22050451094230,47057003137,329306054094,68,0
1771124152,4639958162724,22050466321889,47057139059,329306284568,68,0
1771124182,4639974021382,22050486783484,47057378492,329306594486,68,0
1771124212,4639989406087,22050505914825,47057610833,329306884265,68,0
1771124242,4640005289415,22050525713435,47057850700,329307184153,68,0
1771124272,4640021592054,22050546184600,47058096878,329307494227,68,0
1771124302,4640036903294,22050565329550,47058328058,329307784205,68,0
1771124332,4640052726392,22050585129511,47058566988,329308084111,68,0
1771124362,4640069102172,22050605592588,47058814265,329308394061,68,0
1771124392,4640084352516,22050624738837,47059044481,329308684051,68,0
1771124422,4640099890524,22050644541512,47059279058,329308983983,68,0
1771124452,4640115970729,22050665016143,47059521867,329309294048,68,0
1771124482,4640130997248,22050684158639,47059748831,329309583986,68,0
1771124512,4640276611699,22050892528852,47062160460,329311819168,68,0
1771124542,4640788892342,22051686040910,47070697392,329317778207,68,0
1771124572,4641006260528,22052052089504,47074319602,329321115899,68,0
1771124602,4641017127673,22052091181211,47074500249,329321485955,68,0
1771124632,4641017257033,22052091463845,47074501786,329321489136,68,0
1771124662,4641017303714,22052091478250,47074502086,329321489256,68,0
1771124692,4641017342974,22052091493402,47074502259,329321489387,68,0
1771124722,4641017388110,22052091511605,47074502459,329321489550,68,0
1771124752,4641017440948,22052091541465,47074502786,329321489850,68,0
1771124782,4641017479231,22052091557936,47074502951,329321489999,68,0
1771124812,4641017944516,22052192747336,47074508552,329321560450,68,0
1771124842,4641027386142,22052439987804,47074650526,329321947927,68,0
1771124872,4641042059719,22052459120212,47074872071,329322237718,68,0
1771124902,4641057878383,22052478920487,47075110966,329322537623,68,0
1771124932,4641070629907,22052499371724,47075303751,329322847391,68,0
1771124962,4641079511571,22052518495031,47075438061,329323137048,68,0
1771124992,4641088654246,22052538277853,47075576329,329323436692,68,0
1771125022,4641098112586,22052558715819,47075719300,329323746240,68,0
1771125052,4641107026929,22052577870688,47075854072,329324036320,68,0
1771125082,4641116291899,22052597656028,47075994161,329324335993,68,0
1771125112,4641125537956,22052617437900,47076133965,329324635627,68,0
1771125142,4641136041891,22052637228114,47076292583,329324935388,68,0
1771125172,4641147021210,22052657035322,47076458282,329325235406,68,0
1771125202,4641230042701,22052774896131,47077833316,329326713702,68,0
1771125232,4641767439882,22053495496755,47086789187,329333428771,68,0
1771125262,4641896041630,22053749654237,47088932015,329335804518,68,0
1771125292,4641897339596,22053757114099,47088953053,329335891337,68,0
1771125322,4641897441718,22053757154092,47088954117,329335891794,68,0
1771125352,4641897499843,22053757185944,47088954489,329335892118,68,0
1771125382,4641897552494,22053757203125,47088954882,329335892275,68,0
1771125412,4641897595501,22053757218453,47088955042,329335892404,68,0
1771125442,4641897640127,22053757231822,47088955340,329335892521,68,0
1771125472,4641897676298,22053757245596,47088955475,329335892638,68,0
1771125502,4641897725494,22053757260831,47088955793,329335892768,68,0
1771125532,4641905931221,22054101493947,47089078078,329336316472,68,0
1771125563,4641920456938,22054121276644,47089297395,329336616114,68,0
1771125593,4641936121541,22054141718917,47089533949,329336925746,68,0
1771125623,4641951293111,22054161490175,47089763097,329337225210,68,0
1771125653,4641965947779,22054180633602,47089984443,329337515137,68,0
1771125683,4641981040298,22054200417144,47090212369,329337824783,68,0
1771125713,4641996669843,22054220859038,47090448412,329338124419,68,0
1771125743,4642011454334,22054239982325,47090671634,329338414072,68,0
1771125773,4642026851810,22054259760259,47090904194,329338713645,68,0
1771125803,4642042579113,22054280204814,47091141621,329339023303,68,0
1771125833,4642057282929,22054299326762,47091363638,329339312928,68,0
1771125863,4642072460747,22054319119707,47091592779,329339612718,68,0
1771125893,4642152991905,22054425225088,47092917032,329340937604,68,0
1771125923,4642697143782,22055109182492,47101985129,329347369231,68,0
1771125953,4642891836737,22055444348907,47105229470,329350380825,68,0
1771125983,4642896213683,22055459700450,47105301915,329350531081,68,0
1771126013,4642896345984,22055459787055,47105303537,329350531970,68,0
1771126043,4642896383999,22055459799872,47105303724,329350532079,68,0
1771126073,4642896423293,22055459814557,47105303878,329350532202,68,0
1771126103,4642896459851,22055459828447,47105304017,329350532319,68,0
1771126133,4642896494573,22055459841510,47105304155,329350532430,68,0
1771126163,4642896534294,22055459856889,47105304314,329350532558,68,0
1771126193,4642896571123,22055459871925,47105304452,329350532691,68,0
1771126223,4642904061243,22055794424933,47105415294,329350932104,69,0
1771126253,4642918951496,22055814880723,47105640011,329351241897,69,0
1771126283,4642934165144,22055834657688,47105869723,329351541441,69,0
1771126313,4642949455842,22055854440357,47106100639,329351841082,69,0
1771126343,4642964091056,22055873545441,47106321692,329352130469,69,0
1771126373,4642979713664,22055894005230,47106557543,329352440360,69,0
1771126403,4642994843541,22055913804701,47106786026,329352740257,69,0
1771126433,4643009516156,22055932926953,47107007661,329353029904,69,0
1771126463,4643025217179,22055953369733,47107244761,329353339540,69,0
1771126493,4643040457828,22055973152463,47107474966,329353639183,69,0
1771126523,4643055087083,22055992276039,47107695994,329353928843,69,0
1771126553,4643070469800,22056012727235,47107928459,329354238571,69,0
1771126583,4643109672245,22056064109993,47108563988,329354894850,69,0
1771126613,4643660642618,22056771334502,47117745650,329361708652,69,0
1771126643,4643878646896,22057135891398,47121378527,329365061346,69,0
1771126673,4643886098007,22057155066751,47121502266,329365246065,69,0
1771126703,4643886237286,22057155116703,47121504001,329365246671,69,0
1771126733,4643886286300,22057155132517,47121504262,329365246806,69,0
1771126763,4643886324801,22057155146585,47121504405,329365246926,69,0
1771126793,4643886366047,22057155161544,47121504563,329365247053,69,0
1771126823,4643886412294,22057155180332,47121504761,329365247221,69,0
